iter	Passed	Remaining
5064	270977	264022
5065	271024	263962
5066	271070	263901
5067	271116	263840
5068	271162	263780
5069	271201	263712
5070	271248	263652
5071	271294	263591
5072	271337	263528
5073	271385	263469
5074	271435	263412
5075	271575	263443
5076	271683	263442
5077	271734	263386
5078	271779	263325
5079	271825	263263
5080	271867	263199
5081	271909	263134
5082	271950	263069
5083	272003	263015
5084	272047	262952
5085	272093	262891
5086	272141	262832
5087	272194	262779
5088	272239	262716
5089	272283	262654
5090	272326	262590
5091	272377	262534
5092	272421	262472
5093	272463	262407
5094	272510	262347
5095	272548	262279
5096	272595	262220
5097	272733	262248
5098	272843	262248
5099	272890	262188
5100	272933	262125
5101	272985	262070
5102	273032	262010
5103	273076	261947
5104	273122	261887
5105	273164	261822
5106	273205	261757
5107	273247	261693
5108	273289	261628
5109	273331	261564
5110	273370	261496
5111	273421	261440
5112	273469	261381
5113	273515	261321
5114	273567	261266
5115	273608	261201
5116	273659	261145
5117	273704	261083
5118	273746	261019
5119	273794	260960
5120	273877	260935
5121	273974	260922
5122	274022	260864
5123	274067	260802
5124	274105	260734
5125	274144	260667
5126	274194	260610
5127	274246	260555
5128	274302	260504
5129	274352	260448
5130	274395	260384
5131	274448	260330
5132	274515	260289
5133	274563	260230
5134	274610	260171
5135	274655	260109
5136	274703	260051
5137	274753	259994
5138	274797	259931
5139	274847	259874
5140	274891	259813
5141	274943	259757
5142	275095	259797
5143	275149	259744
5144	275249	259735
5145	275314	259691
5146	275363	259634
5147	275402	259567
5148	275441	259500
5149	275488	259440
5150	275537	259382
5151	275582	259321
5152	275627	259259
5153	275677	259202
5154	275719	259138
5155	275769	259081
5156	275821	259027
5157	275865	258965
5158	275916	258908
5159	275959	258846
5160	276004	258784
5161	276044	258718
5162	276179	258741
5163	276283	258734
5164	276335	258680
5165	276379	258617
5166	276421	258553
5167	276470	258495
5168	276512	258431
5169	276560	258372
5170	276604	258310
5171	276648	258248
5172	276694	258187
5173	276739	258126
5174	276783	258063
5175	276831	258004
5176	276880	257947
5177	276925	257885
5178	276967	257821
5179	277010	257758
5180	277055	257697
5181	277099	257635
5182	277148	257577
5183	277192	257515
5184	277235	257451
5185	277326	257433
5186	277417	257415
5187	277467	257357
5188	277526	257309
5189	277581	257257
5190	277634	257203
5191	277683	257146
5192	277728	257085
5193	277771	257021
5194	277813	256957
5195	277859	256897
5196	277901	256833
5197	277956	256781
5198	278003	256721
5199	278054	256665
5200	278102	256607
5201	278146	256545
5202	278192	256484
5203	278243	256428
5204	278292	256370
5205	278337	256309
5206	278419	256282
5207	278541	256292
5208	278589	256233
5209	278632	256170
5210	278673	256105
5211	278719	256045
5212	278765	255985
5213	278809	255923
5214	278857	255864
5215	278894	255795
5216	278933	255729
5217	278976	255666
5218	279031	255614
5219	279076	255552
5220	279122	255492
5221	279167	255431
5222	279210	255368
5223	279260	255311
5224	279305	255250
5225	279357	255195
5226	279403	255135
5227	279447	255073
5228	279491	255011
5229	279617	255023
5230	279725	255020
5231	279779	254967
5232	279822	254904
5233	279875	254850
5234	279922	254791
5235	279968	254730
5236	280014	254670
5237	280058	254607
5238	280102	254546
5239	280142	254480
5240	280183	254415
5241	280231	254357
5242	280278	254298
5243	280319	254233
5244	280360	254168
5245	280411	254112
5246	280460	254055
5247	280506	253995
5248	280553	253935
5249	280602	253878
5250	280655	253824
5251	280797	253851
5252	280972	253907
5253	281054	253879
5254	281101	253820
5255	281153	253765
5256	281204	253709
5257	281258	253656
5258	281306	253598
5259	281361	253546
5260	281409	253488
5261	281467	253438
5262	281530	253393
5263	281581	253337
5264	281620	253271
5265	281668	253213
5266	281714	253153
5267	281760	253092
5268	281809	253034
5269	281857	252976
5270	281901	252914
5271	282000	252901
5272	282080	252871
5273	282124	252810
5274	282174	252753
5275	282233	252705
5276	282279	252645
5277	282321	252580
5278	282360	252514
5279	282400	252448
5280	282441	252384
5281	282486	252323
5282	282536	252266
5283	282582	252206
5284	282630	252148
5285	282678	252089
5286	282722	252027
5287	282768	251967
5288	282815	251908
5289	282867	251854
5290	282913	251793
5291	282954	251729
5292	283007	251674
5293	283208	251752
5294	283314	251745
5295	283354	251680
5296	283401	251621
5297	283453	251566
5298	283509	251515
5299	283560	251459
5300	283602	251395
5301	283650	251337
5302	283689	251271
5303	283734	251209
5304	283780	251149
5305	283820	251084
5306	283864	251022
5307	283946	250994
5308	283994	250936
5309	284040	250875
5310	284083	250812
5311	284129	250752
5312	284167	250685
5313	284210	250622
5314	284254	250561
5315	284326	250524
5316	284443	250526
5317	284491	250467
5318	284537	250407
5319	284586	250350
5320	284630	250288
5321	284675	250227
5322	284715	250162
5323	284756	250098
5324	284804	250039
5325	284849	249978
5326	284895	249918
5327	284946	249862
5328	284999	249809
5329	285041	249745
5330	285087	249685
5331	285128	249621
5332	285173	249560
5333	285219	249499
5334	285268	249442
5335	285312	249381
5336	285353	249316
5337	285399	249257
5338	285527	249268
5339	285575	249210
5340	285640	249166
5341	285686	249106
5342	285738	249052
5343	285777	248985
5344	285824	248926
5345	285873	248868
5346	285923	248812
5347	285973	248756
5348	286017	248694
5349	286069	248639
5350	286112	248577
5351	286162	248520
5352	286208	248460
5353	286247	248394
5354	286291	248333
5355	286335	248271
5356	286378	248209
5357	286417	248142
5358	286461	248081
5359	286504	248018
5360	286651	248046
5361	286747	248029
5362	286796	247972
5363	286845	247915
5364	286886	247850
5365	286933	247791
5366	286976	247729
5367	287020	247667
5368	287064	247606
5369	287108	247544
5370	287154	247484
5371	287202	247426
5372	287236	247356
5373	287283	247296
5374	287335	247242
5375	287379	247180
5376	287420	247116
5377	287468	247058
5378	287512	246996
5379	287553	246932
5380	287598	246871
5381	287636	246805
5382	287680	246743
5383	287745	246700
5384	287869	246706
5385	287914	246646
5386	287955	246581
5387	287993	246515
5388	288037	246453
5389	288089	246399
5390	288136	246340
5391	288180	246278
5392	288227	246219
5393	288278	246164
5394	288321	246101
5395	288368	246042
5396	288422	245990
5397	288466	245928
5398	288514	245870
5399	288559	245809
5400	288603	245748
5401	288645	245685
5402	288682	245618
5403	288728	245557
5404	288770	245494
5405	288818	245436
5406	288903	245410
5407	289013	245405
5408	289072	245356
5409	289121	245299
5410	289168	245240
5411	289211	245177
5412	289262	245122
5413	289309	245063
5414	289348	244997
5415	289388	244932
5416	289430	244869
5417	289476	244810
5418	289516	244745
5419	289557	244681
5420	289599	244618
5421	289646	244559
5422	289703	244509
5423	289758	244457
5424	289824	244414
5425	289874	244358
5426	289928	244304
5427	290071	244326
5428	290193	244331
5429	290236	244269
5430	290289	244215
5431	290339	244158
5432	290386	244100
5433	290426	244035
5434	290472	243975
5435	290515	243913
5436	290563	243855
5437	290614	243799
5438	290665	243744
5439	290705	243679
5440	290751	243620
5441	290793	243557
5442	290837	243495
5443	290885	243437
5444	290930	243377
5445	290978	243319
5446	291023	243258
5447	291072	243201
5448	291124	243146
5449	291189	243103
5450	291319	243113
5451	291365	243054
5452	291453	243029
5453	291517	242985
5454	291562	242924
5455	291607	242863
5456	291654	242804
5457	291699	242744
5458	291739	242679
5459	291781	242617
5460	291828	242557
5461	291884	242506
5462	291935	242450
5463	291976	242387
5464	292023	242328
5465	292072	242271
5466	292113	242208
5467	292159	242148
5468	292204	242087
5469	292249	242027
5470	292329	241995
5471	292492	242033
5472	292600	242024
5473	292653	241970
5474	292719	241928
5475	292769	241871
5476	292827	241821
5477	292880	241767
5478	292930	241711
5479	292987	241661
5480	293033	241601
5481	293081	241543
5482	293280	241609
5483	293327	241551
5484	293376	241494
5485	293537	241528
5486	293660	241532
5487	293709	241475
5488	293761	241420
5489	293812	241364
5490	293859	241306
5491	293907	241247
5492	293949	241185
5493	293996	241126
5494	294046	241069
5495	294083	241003
5496	294132	240945
5497	294171	240880
5498	294221	240823
5499	294277	240772
5500	294325	240714
5501	294380	240662
5502	294422	240599
5503	294464	240536
5504	294511	240477
5505	294551	240413
5506	294600	240355
5507	294680	240324
5508	294789	240315
5509	294834	240255
5510	294876	240192
5511	294923	240134
5512	294962	240068
5513	295012	240012
5514	295060	239954
5515	295099	239888
5516	295146	239829
5517	295191	239769
5518	295240	239712
5519	295291	239656
5520	295344	239602
5521	295390	239543
5522	295440	239487
5523	295487	239428
5524	295538	239372
5525	295578	239308
5526	295628	239252
5527	295674	239192
5528	295719	239132
5529	295789	239091
5530	295919	239100
5531	295967	239042
5532	296017	238986
5533	296067	238929
5534	296114	238871
5535	296160	238811
5536	296197	238744
5537	296243	238685
5538	296294	238629
5539	296378	238600
5540	296424	238541
5541	296466	238478
5542	296514	238420
5543	296561	238361
5544	296601	238297
5545	296648	238238
5546	296693	238178
5547	296740	238119
5548	296786	238060
5549	296828	237997
5550	296874	237938
5551	297076	238003
5552	297175	237986
5553	297224	237929
5554	297263	237864
5555	297314	237808
5556	297348	237739
5557	297389	237676
5558	297431	237613
5559	297477	237553
5560	297523	237494
5561	297571	237436
5562	297615	237375
5563	297655	237311
5564	297698	237249
5565	297743	237189
5566	297790	237130
5567	297838	237072
5568	297876	237006
5569	297921	236946
5570	297964	236884
5571	298005	236821
5572	298049	236760
5573	298090	236696
5574	298137	236638
5575	298292	236665
5576	298333	236602
5577	298378	236541
5578	298421	236480
5579	298468	236421
5580	298507	236356
5581	298552	236295
5582	298598	236236
5583	298644	236177
5584	298687	236115
5585	298731	236054
5586	298780	235997
5587	298849	235955
5588	298896	235897
5589	298956	235849
5590	299022	235806
5591	299077	235753
5592	299130	235699
5593	299186	235647
5594	299237	235592
5595	299319	235561
5596	299417	235543
5597	299460	235481
5598	299502	235418
5599	299539	235352
5600	299576	235286
5601	299615	235220
5602	299659	235160
5603	299702	235098
5604	299739	235032
5605	299778	234967
5606	299820	234904
5607	299859	234839
5608	299907	234782
5609	299960	234728
5610	300005	234668
5611	300049	234607
5612	300100	234551
5613	300155	234499
5614	300201	234440
5615	300247	234381
5616	300284	234314
5617	300327	234253
5618	300367	234189
5619	300580	234260
5620	300622	234197
5621	300671	234141
5622	300718	234082
5623	300766	234024
5624	300812	233965
5625	300859	233906
5626	300903	233846
5627	300949	233786
5628	300995	233727
5629	301044	233670
5630	301089	233610
5631	301137	233552
5632	301182	233492
5633	301227	233432
5634	301270	233371
5635	301315	233310
5636	301368	233256
5637	301412	233196
5638	301462	233140
5639	301505	233078
5640	301546	233015
5641	301613	232972
5642	301751	232984
5643	301802	232929
5644	301846	232868
5645	301902	232816
5646	301949	232758
5647	301987	232692
5648	302034	232634
5649	302075	232571
5650	302121	232512
5651	302167	232453
5652	302212	232392
5653	302253	232329
5654	302299	232270
5655	302347	232213
5656	302395	232155
5657	302435	232091
5658	302471	232024
5659	302515	231963
5660	302556	231901
5661	302601	231840
5662	302648	231782
5663	302699	231727
5664	302806	231715
5665	302893	231687
5666	302936	231625
5667	303017	231593
5668	303104	231566
5669	303155	231510
5670	303196	231447
5671	303237	231384
5672	303280	231322
5673	303325	231263
5674	303369	231202
5675	303418	231145
5676	303459	231082
5677	303507	231024
5678	303556	230968
5679	303600	230907
5680	303649	230850
5681	303693	230789
5682	303740	230731
5683	303785	230671
5684	303837	230617
5685	304044	230680
5686	304142	230660
5687	304193	230604
5688	304247	230552
5689	304294	230493
5690	304339	230433
5691	304384	230373
5692	304428	230313
5693	304472	230252
5694	304520	230195
5695	304574	230142
5696	304620	230082
5697	304668	230025
5698	304716	229967
5699	304758	229905
5700	304808	229849
5701	304853	229789
5702	304903	229733
5703	304947	229673
5704	304994	229614
5705	305038	229553
5706	305084	229494
5707	305170	229466
5708	305273	229449
5709	305324	229394
5710	305394	229353
5711	305450	229302
5712	305497	229243
5713	305542	229183
5714	305585	229122
5715	305622	229056
5716	305666	228995
5717	305711	228936
5718	305757	228876
5719	305799	228815
5720	305840	228752
5721	305896	228700
5722	305932	228633
5723	305979	228576
5724	306024	228515
5725	306074	228459
5726	306115	228396
5727	306155	228334
5728	306190	228266
5729	306238	228209
5730	306434	228262
5731	306480	228203
5732	306524	228142
5733	306562	228077
5734	306604	228015
5735	306649	227955
5736	306694	227896
5737	306743	227839
5738	306783	227775
5739	306824	227712
5740	306867	227651
5741	306906	227587
5742	306949	227526
5743	306999	227470
5744	307045	227411
5745	307088	227350
5746	307134	227291
5747	307183	227234
5748	307229	227175
5749	307271	227114
5750	307321	227057
5751	307368	226999
5752	307408	226936
5753	307482	226897
5754	307627	226911
5755	307673	226853
5756	307722	226796
5757	307816	226772
5758	307881	226727
5759	307922	226665
5760	307959	226599
5761	307999	226536
5762	308043	226475
5763	308084	226413
5764	308122	226348
5765	308170	226291
5766	308221	226235
5767	308266	226175
5768	308311	226116
5769	308358	226058
5770	308406	226000
5771	308456	225945
5772	308500	225884
5773	308541	225822
5774	308611	225780
5775	308745	225786
5776	308783	225721
5777	308822	225657
5778	308879	225606
5779	308920	225543
5780	308967	225485
5781	309014	225427
5782	309057	225366
5783	309100	225305
5784	309142	225244
5785	309189	225185
5786	309239	225130
5787	309284	225070
5788	309330	225011
5789	309373	224950
5790	309415	224888
5791	309457	224826
5792	309499	224765
5793	309547	224707
5794	309592	224648
5795	309640	224590
5796	309681	224528
5797	309828	224543
5798	309939	224530
5799	309983	224470
5800	310036	224416
5801	310080	224356
5802	310121	224294
5803	310168	224236
5804	310212	224176
5805	310264	224121
5806	310301	224056
5807	310349	223998
5808	310396	223940
5809	310445	223884
5810	310487	223822
5811	310529	223760
5812	310569	223697
5813	310617	223640
5814	310660	223579
5815	310706	223520
5816	310752	223462
5817	310798	223402
5818	310842	223342
5819	310889	223284
5820	311002	223274
5821	311088	223244
5822	311140	223189
5823	311197	223138
5824	311265	223095
5825	311314	223039
5826	311362	222982
5827	311411	222925
5828	311456	222865
5829	311512	222814
5830	311554	222752
5831	311610	222701
5832	311667	222650
5833	311722	222597
5834	311771	222541
5835	311829	222491
5836	311895	222446
5837	311965	222405
5838	312025	222355
5839	312114	222328
5840	312272	222348
5841	312339	222305
5842	312416	222268
5843	312479	222221
5844	312541	222174
5845	312601	222125
5846	312657	222073
5847	312725	222030
5848	312772	221973
5849	312828	221921
5850	312883	221868
5851	312953	221826
5852	313002	221770
5853	313050	221713
5854	313099	221656
5855	313153	221603
5856	313440	221714
5857	313577	221720
5858	313647	221678
5859	313705	221627
5860	313776	221586
5861	313835	221536
5862	313903	221493
5863	314013	221480
5864	314111	221457
5865	314197	221427
5866	314276	221391
5867	314364	221362
5868	314423	221312
5869	314484	221264
5870	314605	221257
5871	314796	221300
5872	314850	221247
5873	315006	221266
5874	315052	221206
5875	315098	221148
5876	315142	221087
5877	315187	221027
5878	315238	220972
5879	315308	220930
5880	315382	220891
5881	315478	220866
5882	315534	220815
5883	315586	220760
5884	315660	220721
5885	315790	220720
5886	315855	220674
5887	315918	220627
5888	315988	220585
5889	316069	220551
5890	316134	220505
5891	316192	220454
5892	316240	220397
5893	316321	220362
5894	316381	220313
5895	316440	220263
5896	316504	220216
5897	316586	220182
5898	316670	220150
5899	316745	220111
5900	317071	220246
5901	317133	220198
5902	317180	220140
5903	317226	220081
5904	317287	220032
5905	317346	219982
5906	317419	219942
5907	317473	219888
5908	317516	219827
5909	317571	219774
5910	317618	219716
5911	317675	219664
5912	317725	219608
5913	317798	219567
5914	317855	219516
5915	317910	219463
5916	317969	219413
5917	318018	219356
5918	318071	219302
5919	318228	219319
5920	318292	219272
5921	318357	219226
5922	318410	219172
5923	318461	219117
5924	318513	219062
5925	318571	219010
5926	318625	218957
5927	318672	218899
5928	318727	218846
5929	318791	218799
5930	318861	218757
5931	318919	218706
5932	318964	218646
5933	319027	218598
5934	319073	218539
5935	319122	218483
5936	319173	218427
5937	319221	218369
5938	319412	218409
5939	319530	218399
5940	319580	218342
5941	319636	218290
5942	319693	218239
5943	319749	218187
5944	319806	218135
5945	319934	218132
5946	319983	218075
5947	320034	218019
5948	320098	217972
5949	320182	217939
5950	320231	217882
5951	320274	217820
5952	320321	217762
5953	320377	217710
5954	320438	217661
5955	320507	217618
5956	320664	217634
5957	320721	217582
5958	320781	217533
5959	320826	217472
5960	320876	217416
5961	320921	217356
5962	320976	217303
5963	321022	217244
5964	321072	217187
5965	321131	217138
5966	321197	217092
5967	321247	217035
5968	321291	216975
5969	321382	216946
5970	321418	216880
5971	321461	216819
5972	321500	216756
5973	321560	216706
5974	321615	216652
5975	321731	216641
5976	321852	216632
5977	321917	216586
5978	321964	216527
5979	322032	216483
5980	322102	216440
5981	322218	216428
5982	322272	216374
5983	322330	216323
5984	322394	216276
5985	322457	216228
5986	322514	216176
5987	322565	216120
5988	322613	216063
5989	322662	216006
5990	322715	215951
5991	322764	215894
5992	322831	215849
5993	323146	215969
5994	323207	215920
5995	323264	215868
5996	323317	215814
5997	323362	215754
5998	323414	215699
5999	323469	215646
6000	323508	215582
6001	323568	215532
6002	323613	215472
6003	323658	215412
6004	323705	215354
6005	323753	215296
6006	323797	215236
6007	323848	215179
6008	323898	215123
6009	323955	215072
6010	324005	215015
6011	324051	214956
6012	324103	214901
6013	324208	214881
6014	324331	214873
6015	324401	214829
6016	324518	214817
6017	324663	214824
6018	324738	214783
6019	324795	214732
6020	324866	214689
6021	324935	214645
6022	324983	214587
6023	325035	214532
6024	325093	214481
6025	325141	214422
6026	325187	214363
6027	325235	214305
6028	325317	214270
6029	325447	214266
6030	325499	214211
6031	325544	214151
6032	325596	214096
6033	325642	214036
6034	325691	213979
6035	325736	213919
6036	325783	213860
6037	325832	213804
6038	325881	213747
6039	325941	213696
6040	326004	213648
6041	326053	213591
6042	326102	213533
6043	326146	213473
6044	326210	213426
6045	326259	213369
6046	326316	213317
6047	326363	213258
6048	326506	213262
6049	326646	213265
6050	326694	213207
6051	326742	213149
6052	326793	213093
6053	326835	213031
6054	326896	212982
6055	326945	212925
6056	326991	212865
6057	327047	212813
6058	327107	212763
6059	327160	212708
6060	327211	212652
6061	327276	212605
6062	327336	212555
6063	327391	212502
6064	327447	212449
6065	327510	212401
6066	327566	212348
6067	327686	212337
6068	327951	212420
6069	328058	212400
6070	328128	212356
6071	328204	212316
6072	328268	212269
6073	328331	212220
6074	328397	212174
6075	328450	212119
6076	328508	212067
6077	328584	212028
6078	328643	211977
6079	328723	211940
6080	329109	212100
6081	329220	212082
6082	329281	212032
6083	329339	211981
6084	329404	211934
6085	329456	211878
6086	329506	211821
6087	329552	211762
6088	329594	211700
6089	329650	211647
6090	329705	211593
6091	329759	211539
6092	329809	211482
6093	329861	211427
6094	329909	211369
6095	329956	211310
6096	329998	211249
6097	330046	211190
6098	330096	211133
6099	330144	211076
6100	330213	211031
6101	330374	211045
6102	330424	210988
6103	330483	210937
6104	330539	210884
6105	330594	210830
6106	330638	210770
6107	330671	210703
6108	330714	210641
6109	330763	210584
6110	330811	210526
6111	330862	210470
6112	330907	210410
6113	330950	210349
6114	330994	210288
6115	331048	210234
6116	331095	210175
6117	331143	210117
6118	331198	210064
6119	331244	210004
6120	331290	209945
6121	331337	209886
6122	331483	209890
6123	331527	209830
6124	331566	209766
6125	331619	209711
6126	331679	209660
6127	331723	209600
6128	331759	209535
6129	331802	209474
6130	331851	209416
6131	331897	209357
6132	331949	209302
6133	331994	209241
6134	332050	209188
6135	332102	209133
6136	332149	209075
6137	332193	209014
6138	332237	208953
6139	332282	208894
6140	332330	208835
6141	332375	208776
6142	332422	208717
6143	332471	208660
6144	332624	208668
6145	332723	208642
6146	332769	208582
6147	332819	208526
6148	332861	208464
6149	332910	208407
6150	332951	208345
6151	332994	208283
6152	333037	208222
6153	333081	208162
6154	333128	208103
6155	333171	208042
6156	333215	207982
6157	333273	207930
6158	333317	207870
6159	333365	207812
6160	333410	207752
6161	333452	207690
6162	333519	207644
6163	333561	207583
6164	333606	207523
6165	333651	207463
6166	333737	207428
6167	333877	207428
6168	333926	207371
6169	333966	207308
6170	334011	207248
6171	334048	207183
6172	334093	207123
6173	334133	207061
6174	334169	206995
6175	334211	206934
6176	334258	206875
6177	334309	206819
6178	334359	206763
6179	334414	206709
6180	334464	206652
6181	334510	206593
6182	334562	206538
6183	334607	206478
6184	334649	206417
6185	334700	206360
6186	334747	206302
6187	334785	206238
6188	334831	206179
6189	334977	206181
6190	335022	206122
6191	335074	206066
6192	335116	206004
6193	335157	205942
6194	335205	205884
6195	335251	205825
6196	335295	205765
6197	335339	205705
6198	335388	205647
6199	335435	205589
6200	335478	205528
6201	335528	205472
6202	335570	205410
6203	335617	205352
6204	335663	205293
6205	335715	205237
6206	335758	205176
6207	335800	205115
6208	335848	205057
6209	335899	205001
6210	335944	204941
6211	336067	204929
6212	336217	204934
6213	336262	204874
6214	336306	204814
6215	336368	204764
6216	336437	204719
6217	336486	204662
6218	336534	204604
6219	336577	204543
6220	336618	204481
6221	336664	204422
6222	336713	204365
6223	336761	204307
6224	336808	204249
6225	336854	204190
6226	336901	204131
6227	336943	204070
6228	336993	204013
6229	337039	203955
6230	337091	203899
6231	337134	203838
6232	337198	203790
6233	337361	203801
6234	337410	203745
6235	337455	203685
6236	337509	203631
6237	337554	203571
6238	337598	203511
6239	337638	203448
6240	337685	203390
6241	337722	203326
6242	337770	203268
6243	337820	203211
6244	337868	203154
6245	337909	203091
6246	337949	203029
6247	337990	202967
6248	338035	202907
6249	338081	202848
6250	338122	202787
6251	338161	202723
6252	338209	202665
6253	338256	202607
6254	338309	202553
6255	338529	202598
6256	338611	202560
6257	338671	202510
6258	338723	202454
6259	338778	202401
6260	338894	202384
6261	338934	202321
6262	338974	202258
6263	339017	202198
6264	339062	202138
6265	339104	202076
6266	339150	202018
6267	339194	201958
6268	339239	201898
6269	339291	201843
6270	339339	201785
6271	339377	201721
6272	339431	201667
6273	339486	201613
6274	339597	201593
6275	339727	201584
6276	339776	201527
6277	339816	201465
6278	339855	201401
6279	339894	201338
6280	339942	201280
6281	339995	201226
6282	340040	201166
6283	340085	201107
6284	340127	201046
6285	340170	200985
6286	340244	200942
6287	340299	200889
6288	340363	200841
6289	340425	200791
6290	340494	200745
6291	340555	200696
6292	340626	200652
6293	340727	200625
6294	340921	200653
6295	340998	200612
6296	341060	200563
6297	341126	200515
6298	341188	200466
6299	341242	200412
6300	341291	200355
6301	341340	200297
6302	341383	200236
6303	341432	200179
6304	341479	200121
6305	341530	200065
6306	341589	200014
6307	341654	199966
6308	341705	199910
6309	341753	199852
6310	341809	199799
6311	342022	199838
6312	342155	199829
6313	342209	199775
6314	342254	199716
6315	342293	199653
6316	342341	199595
6317	342394	199540
6318	342443	199483
6319	342493	199426
6320	342539	199367
6321	342582	199306
6322	342622	199244
6323	342671	199187
6324	342716	199127
6325	342761	199068
6326	342806	199008
6327	342872	198961
6328	342925	198906
6329	342967	198845
6330	343020	198790
6331	343063	198729
6332	343107	198669
6333	343212	198644
6334	343321	198622
6335	343371	198565
6336	343422	198509
6337	343485	198460
6338	343535	198404
6339	343588	198349
6340	343632	198288
6341	343682	198232
6342	343729	198173
6343	343775	198115
6344	343826	198059
6345	343871	198000
6346	343917	197940
6347	343975	197888
6348	344028	197833
6349	344072	197773
6350	344117	197714
6351	344162	197654
6352	344210	197597
6353	344252	197536
6354	344328	197494
6355	344542	197531
6356	344589	197473
6357	344634	197414
6358	344694	197363
6359	344771	197322
6360	344829	197269
6361	344875	197211
6362	344919	197151
6363	344965	197092
6364	345015	197035
6365	345067	196980
6366	345118	196923
6367	345162	196864
6368	345198	196799
6369	345245	196741
6370	345286	196679
6371	345331	196620
6372	345373	196558
6373	345418	196499
6374	345467	196442
6375	345539	196398
6376	345684	196395
6377	345728	196335
6378	345779	196279
6379	345835	196226
6380	345881	196167
6381	345927	196108
6382	345969	196047
6383	346016	195989
6384	346057	195927
6385	346102	195868
6386	346151	195811
6387	346201	195754
6388	346240	195691
6389	346297	195639
6390	346346	195581
6391	346395	195524
6392	346439	195464
6393	346484	195405
6394	346530	195346
6395	346579	195289
6396	346621	195228
6397	346691	195183
6398	346837	195180
6399	346884	195122
6400	346930	195063
6401	346976	195004
6402	347020	194945
6403	347061	194883
6404	347110	194826
6405	347156	194767
6406	347199	194707
6407	347244	194647
6408	347287	194587
6409	347334	194529
6410	347380	194470
6411	347418	194407
6412	347458	194344
6413	347505	194286
6414	347557	194231
6415	347606	194174
6416	347656	194117
6417	347694	194054
6418	347732	193991
6419	347780	193933
6420	347931	193933
6421	348032	193905
6422	348076	193845
6423	348127	193789
6424	348179	193734
6425	348227	193676
6426	348277	193619
6427	348328	193563
6428	348372	193504
6429	348419	193445
6430	348466	193387
6431	348514	193330
6432	348563	193273
6433	348613	193216
6434	348657	193156
6435	348708	193101
6436	348753	193041
6437	348797	192981
6438	348841	192921
6439	348883	192861
6440	348934	192805
6441	348976	192744
6442	349039	192694
6443	349187	192692
6444	349230	192632
6445	349273	192571
6446	349317	192512
6447	349369	192456
6448	349414	192397
6449	349458	192337
6450	349503	192278
6451	349549	192219
6452	349595	192160
6453	349638	192100
6454	349681	192040
6455	349730	191983
6456	349776	191924
6457	349821	191865
6458	349870	191808
6459	349913	191748
6460	349960	191690
6461	350011	191634
6462	350052	191573
6463	350099	191515
6464	350171	191470
6465	350378	191499
6466	350424	191440
6467	350462	191378
6468	350510	191320
6469	350568	191268
6470	350613	191209
6471	350658	191149
6472	350706	191092
6473	350747	191031
6474	350790	190971
6475	350831	190909
6476	350880	190852
6477	350926	190794
6478	350971	190735
6479	351014	190674
6480	351058	190615
6481	351108	190558
6482	351152	190498
6483	351201	190441
6484	351244	190381
6485	351289	190322
6486	351332	190262
6487	351423	190228
6488	351532	190203
6489	351575	190143
6490	351612	190079
6491	351651	190017
6492	351694	189957
6493	351738	189897
6494	351789	189841
6495	351830	189780
6496	351874	189721
6497	351921	189662
6498	351963	189601
6499	352005	189541
6500	352058	189486
6501	352118	189435
6502	352165	189377
6503	352206	189316
6504	352249	189256
6505	352294	189197
6506	352343	189140
6507	352393	189083
6508	352441	189026
6509	352484	188966
6510	352573	188930
6511	352698	188914
6512	352749	188858
6513	352798	188801
6514	352845	188743
6515	352889	188684
6516	352936	188626
6517	352983	188568
6518	353025	188507
6519	353075	188451
6520	353123	188393
6521	353170	188335
6522	353217	188277
6523	353272	188224
6524	353319	188166
6525	353367	188108
6526	353409	188048
6527	353453	187988
6528	353503	187932
6529	353548	187873
6530	353593	187814
6531	353639	187756
6532	353800	187758
6533	353907	187732
6534	353951	187672
6535	353997	187614
6536	354041	187554
6537	354086	187495
6538	354133	187437
6539	354178	187378
6540	354217	187316
6541	354268	187260
6542	354308	187199
6543	354350	187138
6544	354392	187078
6545	354439	187020
6546	354490	186964
6547	354549	186912
6548	354599	186856
6549	354646	186798
6550	354698	186743
6551	354749	186687
6552	354804	186633
6553	354846	186573
6554	354913	186525
6555	355066	186523
6556	355101	186459
6557	355148	186401
6558	355216	186354
6559	355279	186304
6560	355328	186248
6561	355372	186188
6562	355409	186125
6563	355457	186068
6564	355506	186011
6565	355555	185954
6566	355598	185894
6567	355647	185837
6568	355697	185781
6569	355742	185722
6570	355792	185666
6571	355842	185609
6572	355887	185550
6573	355931	185491
6574	355985	185437
6575	356029	185378
6576	356237	185403
6577	356281	185344
6578	356325	185284
6579	356373	185227
6580	356419	185169
6581	356466	185111
6582	356506	185049
6583	356544	184986
6584	356580	184923
6585	356629	184866
6586	356675	184808
6587	356717	184748
6588	356766	184691
6589	356814	184633
6590	356859	184575
6591	356905	184516
6592	356955	184460
6593	357004	184403
6594	357053	184346
6595	357097	184287
6596	357145	184230
6597	357190	184171
6598	357236	184112
6599	357345	184086
6600	357445	184056
6601	357497	184001
6602	357548	183945
6603	357605	183892
6604	357660	183839
6605	357707	183781
6606	357748	183720
6607	357796	183663
6608	357838	183602
6609	357886	183545
6610	357930	183486
6611	357975	183427
6612	358022	183369
6613	358073	183313
6614	358120	183255
6615	358169	183198
6616	358215	183140
6617	358258	183080
