iter	TotalF1	MultiClass
5527	0.8788059025	0.4081632462
5528	0.8791277343	0.4081380754
5529	0.8791277343	0.4081131452
5530	0.8791277343	0.4080819245
5531	0.8791277343	0.4080520292
5532	0.8791277343	0.4080218147
5533	0.8791277343	0.4079960737
5534	0.8791277343	0.4079716544
5535	0.8791277343	0.4079445278
5536	0.8791277343	0.4079155718
5537	0.8791277343	0.4078744846
5538	0.8791277343	0.4078482869
5539	0.8791277343	0.4078220627
5540	0.8791277343	0.4077906882
5541	0.8791277343	0.407759669
5542	0.8791277343	0.4077258966
5543	0.8791277343	0.4076936358
5544	0.8791277343	0.4076658986
5545	0.8791277343	0.4076404119
5546	0.8791277343	0.4076140676
5547	0.8791277343	0.4075848406
5548	0.8791277343	0.4075596981
5549	0.8791277343	0.4075288198
5550	0.8791277343	0.4075034577
5551	0.8791277343	0.4074753498
5552	0.8791277343	0.4074495492
5553	0.8791277343	0.4074168184
5554	0.8791277343	0.4073893605
5555	0.8791277343	0.4073556703
5556	0.8791277343	0.4073193013
5557	0.8791277343	0.4072968108
5558	0.8791277343	0.4072743003
5559	0.8791277343	0.4072512079
5560	0.8794565462	0.4072226345
5561	0.8794565462	0.4071955284
5562	0.8794565462	0.4071697053
5563	0.8794565462	0.407144774
5564	0.8794565462	0.4071167142
5565	0.8797926181	0.4070785215
5566	0.8797926181	0.4070549137
5567	0.8794565462	0.4070265539
5568	0.8794565462	0.4070029474
5569	0.8797926181	0.4069629145
5570	0.8797926181	0.4069381737
5571	0.8797926181	0.4069130031
5572	0.8797926181	0.406881721
5573	0.8797926181	0.4068382848
5574	0.8797926181	0.4068086428
5575	0.8797926181	0.4067581197
5576	0.8797926181	0.4067320936
5577	0.8797926181	0.4067000387
5578	0.8797926181	0.4066778537
5579	0.8797926181	0.4066532144
5580	0.8797926181	0.4065907599
5581	0.8797926181	0.4065636634
5582	0.8797926181	0.4065354314
5583	0.8797926181	0.4065125336
5584	0.8797926181	0.4064787077
5585	0.8797926181	0.4064494727
5586	0.8797926181	0.4064231102
5587	0.8797926181	0.4063925012
5588	0.8797926181	0.4063646131
5589	0.8797926181	0.4063351181
5590	0.8797926181	0.406284932
5591	0.8797926181	0.4062403451
5592	0.8797926181	0.4062044518
5593	0.8797926181	0.4061775487
5594	0.8797926181	0.4061353404
5595	0.8797926181	0.4061029416
5596	0.8797926181	0.4060761695
5597	0.8797926181	0.4060503364
5598	0.8797926181	0.4060209895
5599	0.8801184987	0.40599961
5600	0.8801184987	0.4059415441
5601	0.8804473524	0.4059092176
5602	0.8804473524	0.4058828462
5603	0.8804473524	0.4058581202
5604	0.8804473524	0.4058221841
5605	0.8804473524	0.4057785517
5606	0.8804473524	0.4057545018
5607	0.8804473524	0.4057262826
5608	0.8804473524	0.4056859688
5609	0.8804473524	0.4056633565
5610	0.8804473524	0.4056276009
5611	0.8804473524	0.405592563
5612	0.8804473524	0.4055651637
5613	0.8804473524	0.4055345744
5614	0.8804473524	0.4055104509
5615	0.8804473524	0.4054862604
5616	0.8804473524	0.4054465629
5617	0.8804473524	0.4054233757
5618	0.8804473524	0.4053949756
5619	0.8804473524	0.4053601085
5620	0.8804473524	0.4053317476
5621	0.8804473524	0.4052856531
5622	0.8804473524	0.4052584752
5623	0.8804473524	0.4052227816
5624	0.8804473524	0.4051889912
5625	0.8804473524	0.4051640524
5626	0.8804473524	0.4051390298
5627	0.8804473524	0.405116403
5628	0.8807689884	0.4050843679
5629	0.8807689884	0.4050478951
5630	0.8807689884	0.4050129561
5631	0.8807689884	0.4049819758
5632	0.8807689884	0.404952232
5633	0.8807689884	0.4049228401
5634	0.8807689884	0.4048921482
5635	0.8807689884	0.404866912
5636	0.8807689884	0.4048387438
5637	0.8807689884	0.4048110038
5638	0.8807689884	0.4047692881
5639	0.8807689884	0.4047476564
5640	0.8807689884	0.4047123335
5641	0.8811171164	0.404685151
5642	0.8807689884	0.4046591719
5643	0.8807689884	0.4046276896
5644	0.8807689884	0.404599889
5645	0.8807689884	0.4045729736
5646	0.8807689884	0.4045442439
5647	0.8807689884	0.4045032163
5648	0.8807689884	0.404446581
5649	0.8807689884	0.4044159745
5650	0.8807689884	0.4043739913
5651	0.8811171164	0.4043428631
5652	0.8807689884	0.4043140189
5653	0.8807689884	0.4042761131
5654	0.8810894758	0.4042400863
5655	0.8807689884	0.4042146181
5656	0.8807689884	0.4041931648
5657	0.8807689884	0.4041666386
5658	0.8807689884	0.4041282204
5659	0.8807689884	0.4040955858
5660	0.8811171164	0.404064171
5661	0.8807689884	0.4040369707
5662	0.8807689884	0.4040135201
5663	0.8811171164	0.4039882244
5664	0.8811171164	0.4039628608
5665	0.8811171164	0.4039351237
5666	0.8810894758	0.4038926238
5667	0.8810894758	0.403862278
5668	0.8814376621	0.4038400531
5669	0.8814376621	0.4037691735
5670	0.8814376621	0.4037318465
5671	0.8814376621	0.4037093695
5672	0.8814376621	0.403683707
5673	0.8814376621	0.4036594053
5674	0.8814376621	0.403626926
5675	0.8814376621	0.4035932405
5676	0.8814376621	0.4035632302
5677	0.8814376621	0.4035386573
5678	0.8814376621	0.4035141571
5679	0.8814376621	0.4034623669
5680	0.8814376621	0.4034215701
5681	0.8814376621	0.403399211
5682	0.8814376621	0.4033738751
5683	0.8814376621	0.4033430169
5684	0.8814376621	0.4032812365
5685	0.8814376621	0.4032461735
5686	0.8814376621	0.4032185162
5687	0.8814376621	0.4031933896
5688	0.8814376621	0.4031648192
5689	0.8814376621	0.4031394297
5690	0.8814376621	0.4030960518
5691	0.8814376621	0.4030681779
5692	0.8814376621	0.4030391349
5693	0.8814376621	0.4030144882
5694	0.8814376621	0.4029864213
5695	0.8814376621	0.4029624302
5696	0.8814376621	0.4029365397
5697	0.8814376621	0.4029117736
5698	0.8814376621	0.4028882923
5699	0.8814376621	0.4028648036
5700	0.8814376621	0.402841824
5701	0.8814376621	0.4028168648
5702	0.8814376621	0.4027823371
5703	0.8814376621	0.4027548422
5704	0.8814376621	0.4027293905
5705	0.8814376621	0.4026986666
5706	0.8817594907	0.4026771258
5707	0.8817594907	0.4026552079
5708	0.8817594907	0.4026242612
5709	0.8817594907	0.4026034486
5710	0.8817594907	0.4025628092
5711	0.8817594907	0.4025384831
5712	0.8817594907	0.4025141242
5713	0.8817594907	0.4024652644
5714	0.8814376621	0.4024381654
5715	0.8817594907	0.4024092205
5716	0.8817594907	0.4023835098
5717	0.8817594907	0.4023533464
5718	0.8817594907	0.4023281605
5719	0.8817594907	0.40230519
5720	0.8817594907	0.4022738021
5721	0.8817594907	0.4022465461
5722	0.8817594907	0.4022148183
5723	0.8817594907	0.4021867214
5724	0.8817594907	0.4021536436
5725	0.8817594907	0.4021049754
5726	0.8817594907	0.4020802547
5727	0.8821076529	0.4020516491
5728	0.8821076529	0.4020300149
5729	0.8821076529	0.4020087336
5730	0.8821076529	0.4019850425
5731	0.8821076529	0.4019494024
5732	0.8821076529	0.4019255808
5733	0.8821076529	0.4018982303
5734	0.8817594907	0.4018577267
5735	0.8821076529	0.401832378
5736	0.8817594907	0.4018099194
5737	0.8817594907	0.4017801447
5738	0.8817594907	0.4017550466
5739	0.8817594907	0.4017286065
5740	0.8817594907	0.4016947003
5741	0.8817594907	0.4016496578
5742	0.8817594907	0.4016184509
5743	0.8817594907	0.4015928267
5744	0.8817594907	0.4015660961
5745	0.8817594907	0.4015437355
5746	0.8817594907	0.4015138215
5747	0.8817594907	0.4014905755
5748	0.8817594907	0.4014621824
5749	0.8817594907	0.401435737
5750	0.8817594907	0.4014021854
5751	0.8817594907	0.4013775649
5752	0.8817594907	0.4013520731
5753	0.8817594907	0.4013322153
5754	0.8817594907	0.4013015845
5755	0.8817594907	0.4012783503
5756	0.8817594907	0.4012373581
5757	0.8817594907	0.4012165727
5758	0.8817594907	0.4011953008
5759	0.8821076529	0.4011706566
5760	0.8817594907	0.4011425267
5761	0.8817594907	0.4011159903
5762	0.8817594907	0.4010865411
5763	0.8817594907	0.4010599371
5764	0.8821076529	0.4010329565
5765	0.8820955029	0.4010061552
5766	0.8820955029	0.4009808054
5767	0.8820955029	0.4009501184
5768	0.8820955029	0.4009246389
5769	0.8820955029	0.4008943888
5770	0.8820955029	0.40085752
5771	0.8820955029	0.4008330957
5772	0.8820955029	0.4007982413
5773	0.8820955029	0.4007713776
5774	0.8820955029	0.4007258242
5775	0.8820955029	0.4006981071
5776	0.8820955029	0.4006625082
5777	0.8820955029	0.4006383918
5778	0.8820955029	0.4006171561
5779	0.8820955029	0.400590861
5780	0.8820955029	0.400566147
5781	0.8820955029	0.4005446001
5782	0.8820955029	0.4005205234
5783	0.8820955029	0.4004983922
5784	0.8820955029	0.4004749347
5785	0.8820955029	0.4004525086
5786	0.8820955029	0.4004340582
5787	0.8820955029	0.4004030103
5788	0.8820955029	0.4003742808
5789	0.8820955029	0.4003486519
5790	0.8824173288	0.4003134672
5791	0.8827532799	0.4002831226
5792	0.8824173288	0.4002526138
5793	0.8824173288	0.4002294133
5794	0.8824173288	0.4002041355
5795	0.8824173288	0.40017934
5796	0.8824173288	0.4001403645
5797	0.8824173288	0.4001092263
5798	0.8824173288	0.4000854704
5799	0.8824173288	0.4000476397
5800	0.8824173288	0.4000215218
5801	0.8824173288	0.3999941985
5802	0.8824173288	0.3999391479
5803	0.8824173288	0.3999152297
5804	0.8824173288	0.3998888789
5805	0.8824173288	0.3998630179
5806	0.8824173288	0.3998410559
5807	0.8824173288	0.3998191246
5808	0.8824173288	0.3997870887
5809	0.8824173288	0.3997630822
5810	0.8824173288	0.399731699
5811	0.8824173288	0.3997094041
5812	0.8824173288	0.3996760946
5813	0.8827652558	0.3996463866
5814	0.8824173288	0.399615669
5815	0.8824173288	0.3995867997
5816	0.8824173288	0.3995588226
5817	0.8824173288	0.399529833
5818	0.8824173288	0.399504949
5819	0.8827532799	0.3994827443
5820	0.8830891319	0.3994537595
5821	0.8830891319	0.399423634
5822	0.8830891319	0.3994008238
5823	0.8830891319	0.3993808514
5824	0.8830891319	0.3993506747
5825	0.8830891319	0.3993232048
5826	0.8830891319	0.3992997135
5827	0.8830891319	0.3992752363
5828	0.8830891319	0.3992337423
5829	0.8830891319	0.3992078311
5830	0.8834365123	0.3991805672
5831	0.8830891319	0.3991506433
5832	0.8830891319	0.3991289295
5833	0.8834365123	0.3991057216
5834	0.8834365123	0.3990825654
5835	0.8834365123	0.3990573987
5836	0.8834365123	0.3990180152
5837	0.8834365123	0.3989887776
5838	0.8834365123	0.3989593281
5839	0.8834365123	0.3989365898
5840	0.8834365123	0.3989139959
5841	0.8834365123	0.3988944857
5842	0.8834365123	0.3988636754
5843	0.8834365123	0.3988402966
5844	0.8834365123	0.398817095
5845	0.8834365123	0.3987919339
5846	0.8834365123	0.3987699817
5847	0.8834365123	0.3987413309
5848	0.8834365123	0.3987192058
5849	0.8834365123	0.3987001439
5850	0.8834365123	0.3986725639
5851	0.8834365123	0.3986413634
5852	0.8834365123	0.3986125605
5853	0.8834365123	0.3985809285
5854	0.8834365123	0.3985524291
5855	0.8834365123	0.398510046
5856	0.8834365123	0.3984878688
5857	0.8834365123	0.3984608728
5858	0.8834365123	0.3984373396
5859	0.8834365123	0.398410589
5860	0.8834365123	0.3983862577
5861	0.8834365123	0.3983474108
5862	0.8834365123	0.3983165204
5863	0.8834211131	0.3982938919
5864	0.8834211131	0.3982691
5865	0.8834211131	0.3982371443
5866	0.8834211131	0.3982132586
5867	0.8834365123	0.3981878426
5868	0.8834365123	0.3981600122
5869	0.8834365123	0.3981362768
5870	0.8834211131	0.3981111669
5871	0.8834365123	0.3980856177
5872	0.8834365123	0.3980520066
5873	0.8834365123	0.3980197767
5874	0.8834365123	0.3979941645
5875	0.8834365123	0.3979667809
5876	0.8834365123	0.3979375675
5877	0.8834365123	0.3979044361
5878	0.8834365123	0.3978687709
5879	0.8834365123	0.3978380699
5880	0.8834365123	0.3978056387
5881	0.8834365123	0.3977816209
5882	0.8834211131	0.3977553754
5883	0.8834211131	0.3977293392
5884	0.8834211131	0.3977043957
5885	0.8834211131	0.3976770644
5886	0.8834211131	0.3976479554
5887	0.8834211131	0.3976278929
5888	0.8834211131	0.3976024199
5889	0.8834211131	0.397577608
5890	0.8834211131	0.3975521803
5891	0.8834211131	0.3975103797
5892	0.8834211131	0.3974831289
5893	0.8834211131	0.3974522925
5894	0.8834211131	0.3974205486
5895	0.8834211131	0.3973783082
5896	0.8834211131	0.3973405641
5897	0.8834211131	0.3973218011
5898	0.8834211131	0.397293459
5899	0.8834211131	0.3972702458
5900	0.8837459253	0.3972394623
5901	0.8837459253	0.397217627
5902	0.8837459253	0.3971951325
5903	0.8837459253	0.3971609567
5904	0.8840930898	0.3971319212
5905	0.8840930898	0.397107918
5906	0.8837459253	0.3970771623
5907	0.8837459253	0.3970494564
5908	0.8837459253	0.3970165208
5909	0.8837459253	0.39698393
5910	0.8837459253	0.3969590472
5911	0.8837459253	0.396925597
5912	0.8840848604	0.3969019389
5913	0.8840848604	0.3968729074
5914	0.8840848604	0.396843226
5915	0.8840848604	0.3968066153
5916	0.8840848604	0.3967795842
5917	0.8844071694	0.3967341049
5918	0.8844071694	0.3967077043
5919	0.8844071694	0.3966833743
5920	0.8844071694	0.3966617747
5921	0.8844071694	0.3966379005
5922	0.8844071694	0.3966063766
5923	0.8844071694	0.3965871287
5924	0.8840599295	0.3965717103
5925	0.8840599295	0.3965215425
5926	0.8840599295	0.3964949055
5927	0.8840599295	0.3964700058
5928	0.8840599295	0.3964458742
5929	0.8840599295	0.3964282135
5930	0.8840599295	0.3964005015
5931	0.8840599295	0.3963673454
5932	0.8840599295	0.39634581
5933	0.8840599295	0.3963218928
5934	0.8840599295	0.3962961892
5935	0.8840599295	0.3962646951
5936	0.8840599295	0.3962317182
5937	0.8840599295	0.3962052962
5938	0.8840599295	0.3961765353
5939	0.8840599295	0.3961512381
5940	0.8840599295	0.3961222241
5941	0.8840599295	0.3961018768
5942	0.8840599295	0.39607182
5943	0.8844071694	0.3960494504
5944	0.8844071694	0.3960194487
5945	0.8840599295	0.3959966521
5946	0.8844071694	0.3959709077
5947	0.8844071694	0.3959500797
5948	0.8844071694	0.3959250623
5949	0.8844071694	0.3959013574
5950	0.8840599295	0.3958535999
5951	0.8840339543	0.3958242261
5952	0.8840339543	0.3957977129
5953	0.8840339543	0.3957708558
5954	0.8840339543	0.3957447303
5955	0.8840599295	0.3957169444
5956	0.8840339543	0.3956939935
5957	0.8843813126	0.3956696126
5958	0.8843813126	0.3956378366
5959	0.8840599295	0.3956088135
5960	0.8843813126	0.3955845197
5961	0.8843813126	0.3955611284
5962	0.8843813126	0.3955394025
5963	0.8843813126	0.3955160915
5964	0.8843813126	0.3954794082
5965	0.8843813126	0.3954397428
5966	0.8843813126	0.395412803
5967	0.8843813126	0.3953905319
5968	0.8843813126	0.3953688822
5969	0.8843813126	0.3953358471
5970	0.8843813126	0.3953110426
5971	0.8843813126	0.3952819192
5972	0.8843813126	0.3952609257
5973	0.8843813126	0.3952232757
5974	0.8843813126	0.3951875475
5975	0.8843813126	0.3951684466
5976	0.8847026458	0.3951367339
5977	0.8847026458	0.3951132073
5978	0.8847026458	0.395083484
5979	0.8847026458	0.3950597075
5980	0.8843813126	0.3950353738
5981	0.8843813126	0.3950066293
5982	0.8843813126	0.3949875058
5983	0.8843813126	0.3949630771
5984	0.8847026458	0.3949340387
5985	0.8847026458	0.3949020773
5986	0.8850239302	0.3948776867
5987	0.8850499975	0.3948525101
5988	0.8847026458	0.3948295182
5989	0.8847026458	0.3947851481
5990	0.8847026458	0.3947633686
5991	0.8850239302	0.3947262958
5992	0.8850239302	0.3947038556
5993	0.8850239302	0.3946697362
5994	0.8853713373	0.3946436843
5995	0.8853713373	0.3946215869
5996	0.8853713373	0.3945984383
5997	0.8853713373	0.3945745282
5998	0.885706946	0.3945495733
5999	0.885706946	0.3945266798
6000	0.8853713373	0.3944872095
6001	0.8853713373	0.3944652756
6002	0.8850239302	0.394436453
6003	0.8850239302	0.3944121133
6004	0.8850239302	0.3943908783
6005	0.8850239302	0.39436286
6006	0.8850239302	0.3943374638
6007	0.8850239302	0.3943066356
6008	0.8850239302	0.3942861402
6009	0.8850239302	0.3942519602
6010	0.8850239302	0.3942261146
6011	0.8850239302	0.3941938748
6012	0.8853598121	0.3941720133
6013	0.8853598121	0.3941366916
6014	0.8853598121	0.3941134599
6015	0.8853598121	0.3940914428
6016	0.8856955962	0.3940669131
6017	0.8856955962	0.3940374268
6018	0.8856955962	0.3940131192
6019	0.8856955962	0.3939898448
6020	0.8856955962	0.3939696389
6021	0.8856955962	0.3939453734
6022	0.8853598121	0.3939147119
6023	0.8853598121	0.3938878483
6024	0.8853598121	0.3938644652
6025	0.8853598121	0.3938424676
6026	0.8856955962	0.3938189377
6027	0.8856955962	0.3937901815
6028	0.8856955962	0.3937645191
6029	0.8856955962	0.393736868
6030	0.8856955962	0.3937079439
6031	0.8860241316	0.3936846549
6032	0.8856955962	0.3936581792
6033	0.8860241316	0.393624362
6034	0.8860241316	0.3935977737
6035	0.8860241316	0.3935756783
6036	0.8860241316	0.3935517551
6037	0.8860241316	0.3935255874
6038	0.8860241316	0.3934995939
6039	0.8860241316	0.3934796326
6040	0.8860241316	0.3934531186
6041	0.8860241316	0.3934226084
6042	0.8860241316	0.3933802831
6043	0.8860241316	0.3933552888
6044	0.8860241316	0.3933301131
6045	0.8860241316	0.3933038802
6046	0.8860241316	0.3932817536
6047	0.8860241316	0.3932581052
6048	0.8860241316	0.3932313064
6049	0.8860241316	0.3932070687
6050	0.8860241316	0.3931813913
6051	0.8860241316	0.393159957
6052	0.8860241316	0.3931319839
6053	0.8860241316	0.3931093575
6054	0.8860241316	0.3930786505
6055	0.8860241316	0.3930576578
6056	0.8860241316	0.3930264227
6057	0.8863482326	0.392993157
6058	0.8860241316	0.3929744566
6059	0.8863482326	0.3929540269
6060	0.8860241316	0.3929305718
6061	0.8860241316	0.3929056829
6062	0.8863482326	0.3928815801
6063	0.8863482326	0.3928448839
6064	0.8863482326	0.3928189569
6065	0.8863482326	0.3927920131
6066	0.8863482326	0.3927619047
6067	0.8863482326	0.3927394245
6068	0.8866711576	0.3927130807
6069	0.8866711576	0.39268848
6070	0.8866711576	0.392663109
6071	0.8866711576	0.3926386086
6072	0.8863482326	0.3925918422
6073	0.8863482326	0.3925703455
6074	0.8866698964	0.3925478828
6075	0.8866698964	0.392517894
6076	0.8869930207	0.3924969992
6077	0.8866711576	0.3924694708
6078	0.8866711576	0.392442515
6079	0.8866711576	0.3924124101
6080	0.8866711576	0.3923808068
6081	0.887339991	0.3923424544
6082	0.887339991	0.3923178579
6083	0.8869930207	0.3922919431
6084	0.887339991	0.392266817
6085	0.8866711576	0.3922406793
6086	0.8869930207	0.3922131293
6087	0.8869930207	0.392175093
6088	0.8869930207	0.3921390704
6089	0.8869930207	0.3921108387
6090	0.8870180912	0.3920886798
6091	0.8866711576	0.3920506474
6092	0.8869930207	0.3920246674
6093	0.887339991	0.3920002536
6094	0.887339991	0.3919791283
6095	0.887339991	0.3919553661
6096	0.887339991	0.3919266037
6097	0.887339991	0.39190161
6098	0.887339991	0.3918804617
6099	0.887339991	0.3918560143
6100	0.887339991	0.3918166477
6101	0.887339991	0.3917941848
6102	0.887339991	0.3917704923
6103	0.887339991	0.3917410085
6104	0.887339991	0.3917181076
6105	0.887339991	0.3916860034
6106	0.887339991	0.3916638814
6107	0.887339991	0.3916394017
6108	0.887339991	0.3916161466
6109	0.887339991	0.3915822692
6110	0.887339991	0.3915617441
6111	0.887339991	0.391520224
6112	0.8869930207	0.3914909141
6113	0.8869930207	0.3914641258
6114	0.8869930207	0.3914374751
6115	0.887339991	0.3914122597
6116	0.887339991	0.3913925192
6117	0.887339991	0.3913571322
6118	0.887339991	0.3913370016
6119	0.887339991	0.391308252
6120	0.887339991	0.3912768531
6121	0.887339991	0.391249862
6122	0.887339991	0.3912267385
6123	0.887339991	0.3911931219
6124	0.887339991	0.3911651304
6125	0.887339991	0.391145097
6126	0.887339991	0.3911236678
6127	0.887339991	0.3911003544
6128	0.887339991	0.3910718342
6129	0.887339991	0.391049667
6130	0.887339991	0.391024689
6131	0.887339991	0.3910005027
6132	0.887339991	0.390972192
6133	0.887339991	0.3909418882
6134	0.887339991	0.3909171432
6135	0.887339991	0.3908872778
6136	0.887339991	0.3908650724
6137	0.887339991	0.3908424939
6138	0.887339991	0.3908222606
6139	0.887339991	0.3907997395
6140	0.887339991	0.3907602517
6141	0.887339991	0.3907384756
6142	0.887339991	0.3907152875
6143	0.887339991	0.390697393
6144	0.887339991	0.3906694481
6145	0.887339991	0.3906469152
6146	0.887339991	0.390623769
6147	0.887339991	0.3905980636
6148	0.887339991	0.3905676
6149	0.887339991	0.3905421731
6150	0.887339991	0.3905195122
6151	0.887339991	0.3904874077
6152	0.887339991	0.3904658858
6153	0.887339991	0.390438076
6154	0.887339991	0.3904150617
6155	0.887339991	0.3903894848
6156	0.887339991	0.3903693179
6157	0.887339991	0.3903456503
6158	0.887339991	0.3903127733
6159	0.8876756782	0.3902832047
6160	0.8876756782	0.390255641
6161	0.8876756782	0.3902278152
6162	0.8876756782	0.3902065301
6163	0.8876756782	0.3901815836
6164	0.8880112696	0.3901362737
6165	0.8880112696	0.3901027146
6166	0.8880112696	0.3900716239
6167	0.8880112696	0.3900481749
6168	0.8880112696	0.3900257361
6169	0.8880112696	0.3899972432
6170	0.8880112696	0.3899591954
6171	0.8880112696	0.3899245738
6172	0.8876756782	0.3898964844
6173	0.8876756782	0.3898672886
6174	0.8876756782	0.3898432979
6175	0.8876756782	0.3898231593
6176	0.8876756782	0.3898009058
6177	0.8876756782	0.3897630019
6178	0.8880112696	0.3897340434
6179	0.8880112696	0.3897074974
6180	0.8880112696	0.3896804598
6181	0.8880112696	0.3896524083
6182	0.8880112696	0.3896213108
6183	0.8880112696	0.3895957773
6184	0.8880112696	0.3895749374
6185	0.8880112696	0.3895401572
6186	0.8880112696	0.3895186355
6187	0.8880112696	0.3894891085
6188	0.8880112696	0.3894683385
6189	0.8880112696	0.3894471364
6190	0.888337547	0.3894194684
6191	0.888337547	0.3893901433
6192	0.8880112696	0.3893449574
6193	0.8880112696	0.3893193822
6194	0.8880112696	0.3892969454
6195	0.8880112696	0.3892759913
6196	0.8880112696	0.3892538858
6197	0.888337547	0.3892219773
6198	0.8880112696	0.3891879444
6199	0.8880112696	0.3891569464
6200	0.8880112696	0.3891367834
6201	0.8880112696	0.3891124803
6202	0.888337547	0.3890906022
6203	0.8880112696	0.389033517
6204	0.8880112696	0.3890097621
6205	0.8880112696	0.3889812526
6206	0.8880112696	0.3889602629
6207	0.8880112696	0.3889393264
6208	0.8880112696	0.3889038
6209	0.8880112696	0.3888705759
6210	0.8880112696	0.3888379193
6211	0.8880112696	0.3888129821
6212	0.8880112696	0.3887881158
6213	0.8880112696	0.3887587949
6214	0.8880112696	0.3887380316
6215	0.8880112696	0.3887119091
6216	0.8880112696	0.3886922375
6217	0.8880112696	0.3886675744
6218	0.8880112696	0.3886475057
6219	0.8880112696	0.3886130573
6220	0.8880112696	0.3885864146
6221	0.8880112696	0.388563161
6222	0.8880112696	0.3885339186
6223	0.8880112696	0.3885096903
6224	0.8880112696	0.388486524
6225	0.8880112696	0.3884585112
6226	0.8880112696	0.3884320319
6227	0.8876756782	0.3884010468
6228	0.8876756782	0.3883770709
6229	0.8876756782	0.3883532811
6230	0.8876756782	0.3883229902
6231	0.8876756782	0.3882955334
6232	0.8876756782	0.3882739511
6233	0.8876756782	0.3882517485
6234	0.8876756782	0.3882184799
6235	0.8876756782	0.3881861734
6236	0.8876756782	0.3881518485
6237	0.8876756782	0.3881201179
6238	0.8876756782	0.3880987682
6239	0.8876756782	0.3880776083
6240	0.8880112696	0.3880505256
6241	0.8876756782	0.3880244674
6242	0.8876756782	0.3880007411
6243	0.8876756782	0.3879728017
6244	0.8880112696	0.387952447
6245	0.8876756782	0.3879351771
6246	0.8880112696	0.3879057773
6247	0.8880112696	0.3878817368
6248	0.8880112696	0.3878627849
6249	0.8880112696	0.3878417021
6250	0.8880112696	0.3878155578
6251	0.8880112696	0.3877837487
6252	0.8880112696	0.387756724
6253	0.8880112696	0.3877291144
6254	0.8880112696	0.3876955381
6255	0.8880112696	0.3876662173
6256	0.8880112696	0.3876368761
6257	0.8880112696	0.3876031279
6258	0.8880112696	0.3875846231
6259	0.8880112696	0.3875571923
6260	0.8880112696	0.3875353649
6261	0.8880112696	0.3875138525
6262	0.8880112696	0.3874889721
6263	0.8880112696	0.3874677131
6264	0.8880112696	0.3874360737
6265	0.8880112696	0.3874101282
6266	0.8880112696	0.3873881423
6267	0.8880112696	0.3873649712
6268	0.888337547	0.387332844
6269	0.888337547	0.3873062248
6270	0.8880112696	0.3872518689
6271	0.8880112696	0.387214273
6272	0.8880112696	0.3871799569
6273	0.8880112696	0.3871556133
6274	0.8880112696	0.3871337707
6275	0.8880112696	0.3871092637
6276	0.8880112696	0.3870869142
6277	0.8880112696	0.387061248
6278	0.8880112696	0.3870373623
6279	0.8880112696	0.3870141162
6280	0.8880112696	0.386986745
6281	0.8880112696	0.3869632668
6282	0.8880112696	0.3869439997
6283	0.8880112696	0.3869113384
6284	0.8880112696	0.3868885159
6285	0.8880112696	0.3868673304
6286	0.8880112696	0.3868367277
6287	0.8880112696	0.3868161524
6288	0.8880112696	0.3867970618
6289	0.8880112696	0.3867740797
6290	0.8880112696	0.3867500229
6291	0.8880112696	0.3867270521
6292	0.8880112696	0.3867025503
6293	0.8880112696	0.386676195
6294	0.8880112696	0.3866467803
6295	0.8880112696	0.3866206577
6296	0.8880112696	0.3865931991
6297	0.8880112696	0.3865720157
6298	0.8880112696	0.3865455016
6299	0.8880112696	0.3865233217
6300	0.8880112696	0.3864979065
6301	0.8880112696	0.3864689863
6302	0.8880112696	0.3864518156
6303	0.8880112696	0.3864280154
6304	0.8880112696	0.3864054559
6305	0.888337547	0.3863853712
6306	0.888337547	0.3863577689
6307	0.888337547	0.3863371672
6308	0.888337547	0.3863172725
6309	0.888337547	0.3862958027
6310	0.888337547	0.3862689777
6311	0.888337547	0.3862437469
6312	0.888337547	0.3862129188
6313	0.8886605073	0.3861748658
6314	0.8886605073	0.3861521026
6315	0.8886605073	0.386127078
6316	0.8886605073	0.3861073878
6317	0.8886605073	0.3860799419
6318	0.8886605073	0.386056799
6319	0.8886605073	0.3860356323
6320	0.888337547	0.3860164034
6321	0.888337547	0.3859848001
6322	0.888337547	0.385960851
6323	0.888337547	0.3859322468
6324	0.8883140455	0.3859067177
6325	0.8883140455	0.3858806405
6326	0.8883140455	0.3858574378
6327	0.8883140455	0.3858378746
6328	0.8883140455	0.385819501
6329	0.8886605073	0.3857760453
6330	0.8883140455	0.3857514691
6331	0.8883140455	0.3857293465
6332	0.8883140455	0.3857003981
6333	0.8883140455	0.385675705
6334	0.8883140455	0.3856459827
6335	0.8883140455	0.3856256362
6336	0.8883140455	0.3856035798
6337	0.8883140455	0.3855827886
6338	0.8883140455	0.3855534648
6339	0.8883140455	0.3855246262
6340	0.888337547	0.3855001641
6341	0.887664844	0.3854601345
6342	0.887664844	0.3854274039
6343	0.887664844	0.3853916866
6344	0.8883140455	0.3853538617
6345	0.8883140455	0.3853327798
6346	0.8883140455	0.3853093322
6347	0.8883140455	0.3852853121
6348	0.8883140455	0.3852529094
6349	0.8883140455	0.3852282702
6350	0.8883140455	0.3852086649
6351	0.8883140455	0.3851834186
6352	0.8883140455	0.3851536423
6353	0.8883140455	0.3851224423
6354	0.8883140455	0.3850984796
6355	0.8879880042	0.385056388
6356	0.8883140455	0.3850264141
6357	0.8883140455	0.3850079848
6358	0.8883140455	0.384989899
6359	0.8883140455	0.3849677258
